Time,Tilt_angle
106.18816423416138,-2.6289261406456617
106.37340641021729,-12.297447589081074
106.57637858390808,18.705321800057437
106.75353002548218,20.824087466086244
106.9293863773346,27.00547906739862
107.10696864128113,-0.7032680290498966
107.28230786323547,8.40728014894155
107.46381545066833,58.615997420620026
107.63831543922424,-16.702376777087363
107.81163883209229,5.796244101954592
107.9848952293396,-16.28927737964094
108.159823179245,-2.9786927646044887
108.33750915527344,-9.246894001931159
108.50996971130371,-21.66295283972467
108.68651795387268,-13.307848543843669
108.87285900115967,-1.8573974289275317
109.04779148101807,-1.2425945818507815
109.22265195846558,-6.946591145646584
109.39879250526428,17.775094854784896
109.57436323165894,-5.877865521636073
109.74795508384705,7.926303679008812
109.92212176322937,12.95276451337552
110.09705567359924,-4.086775839297703
110.27784371376038,-26.36330630833111
110.45230174064636,-3.7571710772748528
110.6274139881134,-29.79065121748985
110.80192708969116,-10.50399354277599
110.97904777526855,4.169389478361031
111.15771961212158,8.597555783057818
111.33224272727966,25.578651059949124
111.50539708137512,-12.037672529283647
111.68042063713074,-0.743849218246524
111.85331296920776,-4.8986431632211165
112.03478932380676,0.35433883524795085
112.20875954627991,-4.165359550955575
112.38744616508484,-24.563825825852145
112.56256318092346,-4.240242520549263
112.74170970916748,-22.128172027140568
112.9186863899231,-2.1710339689496894
113.10430574417114,-0.284053739180865
113.27823996543884,-2.688491004473123
113.46174335479736,-9.614140355698328
113.63883185386658,-8.368137984685346
113.81538105010986,-27.248158804355093
113.99054622650146,13.003019164566798
114.17410516738892,-10.682858062031698
114.35643792152405,-10.775043285431567
114.5573239326477,9.48966319636506
114.73517274856567,-15.32710703971203
114.91293787956238,-8.916182569293005
115.09275937080383,5.492665408661754
115.27143120765686,-4.80020827316885
115.45316958427429,-3.059359776972637
115.63292407989502,4.30414653249963
115.81543970108032,6.397484323405559
115.9922845363617,-24.461577924223242
116.16540312767029,10.308360038364441
116.34005522727966,-13.336354270727712
116.5136730670929,13.226262226920658
116.68931245803833,-12.580293844197833
116.86355996131897,4.610127936034837
117.05184936523438,-10.011419440009206
117.22972965240479,-22.13482599395285
117.4147596359253,-1.1044459996956888
117.63293266296387,-0.11039635570309334
117.81124949455261,-6.698464837113058
117.99012494087219,16.062010026737802
118.16983556747437,-4.812258140774704
118.34987211227417,2.55238108671444
118.52339315414429,17.11293565149098
118.69724321365356,9.04090341563952
118.8748426437378,23.930206201310796
119.05014109611511,-4.211437969487597
119.22920942306519,-23.055060425124722
119.40439748764038,-14.857711626130728
119.57816529273987,8.69704404978382
119.75585055351257,31.26570777887214
119.93176102638245,-14.92598501133581
120.10909223556519,3.4648505716045714
120.29025864601135,-20.889497428919146
120.46631264686584,-1.3714311532753827
120.66348147392273,0.5906572146466711
120.84096050262451,-4.532456208928096
121.02048635482788,-10.509705955383147
121.19797873497009,9.810876837665367
121.37562942504883,-0.92499244132718
121.55079650878906,0.7110252957044381
121.72580409049988,-1.812849221940223
121.90347671508789,-1.5640541357469888
122.09493136405945,-0.744882412197682
122.2725191116333,-1.0576480892474176
122.45904350280762,-0.23715005099668104
122.63616919517517,-0.8455738925916052
122.81238317489624,-1.6609697561135666
122.99427008628845,-0.7521639495440584
123.16969609260559,-2.6144295965954436
123.35661458969116,-8.256436118406285
123.53367686271667,-57.03160461642165
123.70771670341492,13.518610543038287
123.88870072364807,-19.025606037568686
124.0708920955658,-3.419416809791735
124.25824069976807,16.585545570446392
124.44045305252075,-6.053968743211988
124.62502241134644,5.994840586368208
124.81019043922424,3.42960518065401
124.99605226516724,-23.734755216554085
125.17461037635803,-8.798515412801663
125.35473728179932,-44.07994921373801
125.53483414649963,14.13412910079026
125.71457028388977,-1.0496890851266905
125.90486717224121,-4.24554336913437
126.12304186820984,-11.94967321575302
126.32819485664368,8.747271914712817
126.52341413497925,9.576112344183871
126.69682741165161,16.976792849091517
126.86901950836182,-8.287941567857866
127.05075979232788,-45.09002329038891
127.23209619522095,-23.7424785730255
127.4103262424469,-8.63106905125724
127.61902451515198,-50.68009232616038
127.79797029495239,12.18902409750695
127.97494840621948,-13.14200110867215
128.15440678596497,-11.832353554701415
128.32717370986938,21.013753871419603
128.49947690963745,16.096507955636515
128.673011302948,-14.111453536603573
128.8489727973938,-2.126052028756094
129.0327286720276,5.12602523689499
129.21753978729248,7.36516091495567
129.40095162391663,-44.02866152639708
129.57770109176636,7.851672999101109
129.7551805973053,54.77906386327809
129.93345141410828,-8.939905782716998
130.11344528198242,-22.019320649752437
130.29199695587158,15.849154480497523
130.46862936019897,-12.0143983926576
130.65164470672607,7.79811908599688
130.8343026638031,23.26536878121195
131.0144922733307,8.295083575103291
131.19396781921387,21.097078872159997
131.3697168827057,-1.8702791227168183
131.5431432723999,-0.6353883313462199
131.71487522125244,2.611078749416026
131.91279244422913,3.499627909089029
132.09548330307007,-34.8958625285905
132.26937818527222,-34.61211366717366
132.44266200065613,8.572921340214297
132.62178325653076,18.021363372897387
132.80088710784912,-7.162345144180792
132.9764757156372,40.01000976909395
133.15125346183777,-9.604417496072207
133.32838487625122,11.13095086354827
133.50467562675476,3.1151689465524597
133.6801130771637,2.0138713332667018
133.86884117126465,4.660460289969125
134.04916834831238,6.646601373927018
134.22255659103394,5.560495157676818
134.39819359779358,-2.6180629089968495
134.58209657669067,-5.820267989624568
134.75450706481934,-7.497599258657923
134.92873120307922,-5.7287553662382305
135.10147976875305,-0.9475728558329406
135.27270007133484,1.1961117164588915
135.44719052314758,0.5331940616809412
135.61943125724792,2.6901945226611788
135.80120968818665,16.662811695497556
135.97371578216553,1.8832316687958135
136.14642643928528,3.737464539062903
136.3276538848877,19.770450062982537
136.50050139427185,-2.1613953205831753
136.68174242973328,6.892423122485141
136.85778856277466,-28.942792784136582
137.03508496284485,-6.260778543979889
137.21704745292664,26.82563280059209
137.39538955688477,-4.849667686509044
137.57841157913208,-3.111185049458171
137.7580714225769,-5.401549278819051
137.94088053703308,10.136641287441256
138.11531519889832,25.034976820147655
138.29002618789673,21.10884127660064
138.46834182739258,21.700380431350318
138.64603090286255,19.38988536219669
138.82485818862915,29.428151862700332
139.00081658363342,7.95619672594986
139.17562222480774,59.49408587917471
139.3512523174286,38.46837552797507
139.52556681632996,43.20635506473627
139.6992483139038,23.785353376203982
139.87397956848145,44.084517361573795
140.0479815006256,45.167675240332706
140.22196078300476,29.255436688828052
140.39626812934875,36.31178199687596
140.57129096984863,49.29720060183357
140.74562096595764,41.308219460710475
140.92029881477356,55.17339128920009
141.0950427055359,37.799022073976346
141.2686219215393,48.37357402784198
141.4427216053009,40.2780279597548
141.61678051948547,15.335502440749432
141.79250931739807,29.739276701487825
141.96704506874084,46.614166632346674
142.14756393432617,39.59958290691104
142.3217649459839,56.650667975456855
142.4976167678833,11.057912621132335
142.6742479801178,46.887413210704324
142.85751223564148,39.65011111331017
143.03525257110596,36.27899919139653
143.21456265449524,54.839274440595936
143.41120862960815,48.24034248867894
143.58624839782715,20.333561193580866
143.76179885864258,34.90090465573872
143.93651390075684,39.618661742851934
144.1140365600586,16.59947556453343
144.29183650016785,32.561666561791796
144.4651484489441,25.122769215955447
144.63844919204712,29.143595241354557
144.8255877494812,38.30596490034467
144.99753546714783,39.962923849029494
145.17036747932434,29.14027491039844
145.3432354927063,30.048378188761383
145.51579308509827,36.46454924751366
145.68940615653992,41.779787818020864
145.86353635787964,27.402397432514366
146.03701734542847,45.24397007271727
146.21001195907593,32.39570725338975
146.38267135620117,38.139134802652265
146.55515146255493,25.741804989140107
146.7280170917511,37.990089014795615
146.90065836906433,43.56223077916822
147.07586693763733,40.904788780460656
147.24919319152832,34.70375424111992
147.42200469970703,38.61546890929397
147.59518671035767,41.989321361784754
147.76882219314575,38.46024945747581
147.94219040870667,35.18695071917988
148.1145417690277,50.42984166090932
148.2859058380127,21.211552346824316
148.45901036262512,41.90753591098621
148.63167762756348,35.926352426875994
148.80410504341125,46.16948264254289
148.97661924362183,35.36774938233198
149.15035915374756,43.579878401272275
149.32361507415771,40.88833202356089
149.49715566635132,32.13518930864508
149.67082858085632,34.3882011736683
149.84292221069336,41.6370742219879
150.01456880569458,34.03808584594589
150.1873655319214,14.307584482810238
150.3596785068512,23.82546306736316
150.5331165790558,30.33618239773564
150.7067096233368,42.07688770453238
150.8970649242401,38.91291260652791
151.07527685165405,49.737130869749464
151.26290345191956,38.71796972504851
151.44001150131226,35.93349726018383
151.61396384239197,18.708370978203327
151.79009461402893,37.69530070446467
151.96441888809204,32.351663436941806
152.14379954338074,24.788837043683223
152.3223249912262,15.656759631242082
152.49682879447937,16.551645198520106
152.67201018333435,7.364000401804302
152.874769449234,34.51957783096016
153.05869317054749,13.407150655971948
153.23343634605408,4.236394799058841
153.4105086326599,25.54543416033898
153.58281111717224,16.11842146660098
153.75762748718262,10.454118083974338
153.93325281143188,11.55261626516497
154.1086118221283,-3.1694935189456923
154.28284335136414,9.727124960569785
154.45932388305664,6.906324215237697
154.63650512695312,-32.45854400132802
154.80965185165405,10.025948271773265
154.98336482048035,6.430695539567323
155.1571228504181,-1.5511816560937188
155.34050107002258,9.315271361005552
155.51427292823792,4.881742364630063
155.69063472747803,5.723369540345759
155.86676692962646,5.846784045662443
156.04127764701843,8.90732300503417
156.2178704738617,6.2538197365758625
156.39494848251343,8.75796414496082
156.56808400154114,7.355375191534483
156.74090337753296,7.057405042356147
156.91525602340698,7.653420941555279
157.0918049812317,5.557573385321461
157.26825094223022,6.0794049196549365
157.44665360450745,6.300067435908559
157.62383389472961,6.637238421935706
157.80177903175354,7.42801065249798
158.00749826431274,6.847672895656653
158.1828806400299,5.440332031005506
158.36008405685425,6.543746678703856
158.5325698852539,6.201775774300288
158.70792198181152,5.567992553027922
158.88291215896606,6.967072290525993
159.05811214447021,6.6314331614007935
159.23201036453247,7.45946858997369
159.4047372341156,5.085228537324616
159.57948637008667,4.671684769432276
159.7584798336029,6.33679341972688
159.9327530860901,5.628322018630614
160.11033582687378,0.9574567709872062
160.28560829162598,-0.03107988819818711
160.46028423309326,-10.770760766925397
160.63807582855225,0.9556244074869825
160.81568264961243,-5.804086303657096
160.9977822303772,-1.6760171007942952
161.1852376461029,-6.5573145526594585
161.3628807067871,-2.4473253559956905
161.5367031097412,-7.830642000595583
161.7105951309204,-3.7606611760559407
161.8841495513916,-3.9767309750775666
162.06992030143738,-2.896005202063169
162.24813199043274,6.524180890699276
162.42240977287292,7.471559176592376
162.59902811050415,-2.794248831374066
162.78007435798645,8.366787979496983
162.95690083503723,-3.7462566693865877
163.130704164505,-0.22073113506237846
163.30243039131165,-0.17448826861256833
163.47442531585693,5.563107985173498
163.64969611167908,0.2913839468918692
163.8222062587738,0.6683686287829625
163.9942491054535,-0.5582652621887195
164.16697764396667,3.1520086179095217
164.34085416793823,-2.783893169365722
164.52119636535645,2.9440463499876235
164.69864416122437,-0.725024808860364
164.87034964561462,8.333099999742497
165.0441436767578,4.575144274319927
165.22316312789917,4.498540249790998
165.3960404396057,1.6441065771499566
165.5760588645935,1.60526068328053
165.75741457939148,0.5587318795349111
165.9330973625183,1.8163496354257702
166.11914324760437,5.626140503339171
166.3023064136505,9.722858258013213
166.48653030395508,8.190980928973362
166.6606638431549,7.423429168896681
166.83958959579468,7.794790123222027
167.01618766784668,9.747373485609446
167.1958155632019,4.896389227630879
167.3766610622406,6.367847483843263
167.55680394172668,10.064109316044231
167.73616003990173,14.156973812449502
167.91846823692322,2.1498058898077685
168.10558319091797,7.990399419762175
168.28430914878845,5.976479262428974
168.4649670124054,7.107774164796019
168.64180183410645,5.532578915121601
168.82046175003052,9.072279871797317
168.99773812294006,8.089540572556654
169.17585396766663,4.945966547104157
169.3710618019104,6.14566335229854
169.55026078224182,10.216879629726742
169.72664999961853,9.129358734374222
169.9023153781891,9.360022125664537
170.07588529586792,10.811613209417704
170.25098085403442,13.967199307096548
170.42352604866028,6.633960510675565
170.59805631637573,8.802695995860834
170.77432775497437,13.915056574940271
170.975412607193,6.030450222447905
171.15677309036255,9.888699129645412
171.33785700798035,7.543085017817626
171.5166482925415,8.781162734385466
171.6917724609375,15.745921619858049
171.86652946472168,10.304846468766033
172.04108142852783,11.915685441466541
172.2233762741089,4.743834438860327
172.40122771263123,5.5128545098622235
172.5789442062378,5.791872734590589
172.75399255752563,7.0942875457538195
172.92970609664917,6.176529760186711
173.12352418899536,6.363212765646834
173.29768991470337,9.634006132938312
173.47354221343994,15.228015687334263
173.64668440818787,17.72762945437775
173.81976866722107,6.63069522788547
173.99087500572205,3.357033914664403
174.17031407356262,12.281263999334518
174.34435844421387,9.089655154359916
174.5188376903534,-7.168566200565069
174.6927351951599,-5.882942839655867
174.8652949333191,-6.52518509114033
175.0381669998169,-10.154731813276564
175.21057319641113,-12.29970975679007
175.38317012786865,-2.4645353602464475
175.55690836906433,-2.655745150882819
175.73888993263245,-12.196250312281018
175.9144024848938,-11.460232567378721
176.0896134376526,-13.325347086632304
176.2628288269043,-17.699186760693188
176.4395890235901,-14.804941030895854
176.61412382125854,-13.259767600823768
176.80682396888733,-12.060628750156022
176.9801185131073,-8.503839042709282
177.1576452255249,-5.585347997155591
177.33547472953796,-7.541513604093293
177.51365971565247,-6.423364978314091
177.69060707092285,-9.944294263185933
177.86824226379395,-4.9340485323196654
178.04578018188477,-3.779097671498202
178.22340750694275,-0.5751753412797108
178.3979835510254,-4.691425215332373
178.57868075370789,-2.0004419766983728
178.76865696907043,-6.912174305434247
178.94643115997314,2.177914422158326
179.13142156600952,6.187340654863486
179.30903434753418,-0.8595284981141823
179.48383402824402,3.297726019628854
179.6845908164978,1.6470797227835108
179.8687126636505,3.733871200160702
180.04248714447021,1.567805707947467
180.22450876235962,-8.206131129505986
180.39984560012817,0.7233931194276377
180.57167720794678,6.156071212490277
180.74772000312805,-10.711043698549052
180.92383551597595,-2.2893306620672638
181.10499000549316,1.5178327571933818
181.29291582107544,-0.2930310415035531
181.52353739738464,2.947126914931616
181.7995743751526,-2.278596890928665
